Region,Country,State,City,Month,Day,Year,AvgTemperature
Australia/South Pacific,Australia,,Perth,5,6,2008,66.2
Australia/South Pacific,Australia,,Perth,5,7,2008,62.8
Australia/South Pacific,Australia,,Perth,5,8,2008,64.5
Australia/South Pacific,Australia,,Perth,5,9,2008,65.1
Australia/South Pacific,Australia,,Perth,5,10,2008,63.7
Australia/South Pacific,Australia,,Perth,5,11,2008,60.9
Australia/South Pacific,Australia,,Perth,5,12,2008,63.3
Australia/South Pacific,Australia,,Perth,5,13,2008,53.5
Australia/South Pacific,Australia,,Perth,5,14,2008,56.7
Australia/South Pacific,Australia,,Perth,5,15,2008,56.9
Australia/South Pacific,Australia,,Perth,5,16,2008,52.9
Australia/South Pacific,Australia,,Perth,5,17,2008,56.7
Australia/South Pacific,Australia,,Perth,5,18,2008,55.3
Australia/South Pacific,Australia,,Perth,5,19,2008,58.8
Australia/South Pacific,Australia,,Perth,5,20,2008,57.3
Australia/South Pacific,Australia,,Perth,5,21,2008,60.6
Australia/South Pacific,Australia,,Perth,5,22,2008,60.2
Australia/South Pacific,Australia,,Perth,5,23,2008,61.3
Australia/South Pacific,Australia,,Perth,5,24,2008,62.3
Australia/South Pacific,Australia,,Perth,5,25,2008,62.1
Australia/South Pacific,Australia,,Perth,5,26,2008,63.6
Australia/South Pacific,Australia,,Perth,5,27,2008,65.6
Australia/South Pacific,Australia,,Perth,5,28,2008,61.4
Australia/South Pacific,Australia,,Perth,5,29,2008,62.1
Australia/South Pacific,Australia,,Perth,5,30,2008,68.2
Australia/South Pacific,Australia,,Perth,5,31,2008,64.3
Australia/South Pacific,Australia,,Perth,6,1,2008,63.2
Australia/South Pacific,Australia,,Perth,6,2,2008,60.7
Australia/South Pacific,Australia,,Perth,6,3,2008,63.4
Australia/South Pacific,Australia,,Perth,6,4,2008,58.8
Australia/South Pacific,Australia,,Perth,6,5,2008,57.4
Australia/South Pacific,Australia,,Perth,6,6,2008,57.9
Australia/South Pacific,Australia,,Perth,6,7,2008,57.6
Australia/South Pacific,Australia,,Perth,6,8,2008,62.7
Australia/South Pacific,Australia,,Perth,6,9,2008,52.6
Australia/South Pacific,Australia,,Perth,6,10,2008,55.2
Australia/South Pacific,Australia,,Perth,6,11,2008,56.6
Australia/South Pacific,Australia,,Perth,6,12,2008,54.3
Australia/South Pacific,Australia,,Perth,6,13,2008,57
Australia/South Pacific,Australia,,Perth,6,14,2008,63.6
Australia/South Pacific,Australia,,Perth,6,15,2008,55.1
Australia/South Pacific,Australia,,Perth,6,16,2008,53.3
Australia/South Pacific,Australia,,Perth,6,17,2008,50.7
Australia/South Pacific,Australia,,Perth,6,18,2008,52.4
Australia/South Pacific,Australia,,Perth,6,19,2008,53.6
Australia/South Pacific,Australia,,Perth,6,20,2008,54.5
Australia/South Pacific,Australia,,Perth,6,21,2008,54.2
Australia/South Pacific,Australia,,Perth,6,22,2008,53.6
Australia/South Pacific,Australia,,Perth,6,23,2008,55.2
Australia/South Pacific,Australia,,Perth,6,24,2008,63.2
Australia/South Pacific,Australia,,Perth,6,25,2008,53.4
Australia/South Pacific,Australia,,Perth,6,26,2008,53.7
Australia/South Pacific,Australia,,Perth,6,27,2008,59.5
Australia/South Pacific,Australia,,Perth,6,28,2008,56.6
Australia/South Pacific,Australia,,Perth,6,29,2008,51.5
Australia/South Pacific,Australia,,Perth,6,30,2008,50.2
Australia/South Pacific,Australia,,Perth,7,1,2008,54.3
Australia/South Pacific,Australia,,Perth,7,2,2008,58.3
Australia/South Pacific,Australia,,Perth,7,3,2008,56.6
Australia/South Pacific,Australia,,Perth,7,4,2008,56.8
Australia/South Pacific,Australia,,Perth,7,5,2008,49.1
Australia/South Pacific,Australia,,Perth,7,6,2008,47
Australia/South Pacific,Australia,,Perth,7,7,2008,49.3
Australia/South Pacific,Australia,,Perth,7,8,2008,55.9
Australia/South Pacific,Australia,,Perth,7,9,2008,58.2
Australia/South Pacific,Australia,,Perth,7,10,2008,61.2
Australia/South Pacific,Australia,,Perth,7,11,2008,53.7
Australia/South Pacific,Australia,,Perth,7,12,2008,50.2
Australia/South Pacific,Australia,,Perth,7,13,2008,52.6
Australia/South Pacific,Australia,,Perth,7,14,2008,57
Australia/South Pacific,Australia,,Perth,7,15,2008,54.7
Australia/South Pacific,Australia,,Perth,7,16,2008,51.7
Australia/South Pacific,Australia,,Perth,7,17,2008,55
Australia/South Pacific,Australia,,Perth,7,18,2008,50.9
Australia/South Pacific,Australia,,Perth,7,19,2008,45.5
Australia/South Pacific,Australia,,Perth,7,20,2008,48.5
Australia/South Pacific,Australia,,Perth,7,21,2008,51.6
Australia/South Pacific,Australia,,Perth,7,22,2008,57.2
Australia/South Pacific,Australia,,Perth,7,23,2008,54.5
Australia/South Pacific,Australia,,Perth,7,24,2008,54.6
Australia/South Pacific,Australia,,Perth,7,25,2008,54.4
Australia/South Pacific,Australia,,Perth,7,26,2008,57.1
Australia/South Pacific,Australia,,Perth,7,27,2008,58.9
Australia/South Pacific,Australia,,Perth,7,28,2008,55.4
Australia/South Pacific,Australia,,Perth,7,29,2008,56.8
Australia/South Pacific,Australia,,Perth,7,30,2008,54
Australia/South Pacific,Australia,,Perth,7,31,2008,49.9
Australia/South Pacific,Australia,,Perth,8,1,2008,54.4
Australia/South Pacific,Australia,,Perth,8,2,2008,52.8
Australia/South Pacific,Australia,,Perth,8,3,2008,50.8
Australia/South Pacific,Australia,,Perth,8,4,2008,51.8
Australia/South Pacific,Australia,,Perth,8,5,2008,53.2
Australia/South Pacific,Australia,,Perth,8,6,2008,52.9
Australia/South Pacific,Australia,,Perth,8,7,2008,53.5
Australia/South Pacific,Australia,,Perth,8,8,2008,53.9
Australia/South Pacific,Australia,,Perth,8,9,2008,55.6
Australia/South Pacific,Australia,,Perth,8,10,2008,55.9
Australia/South Pacific,Australia,,Perth,8,11,2008,55.9
Australia/South Pacific,Australia,,Perth,8,12,2008,53.1
Australia/South Pacific,Australia,,Perth,8,13,2008,53.1
Australia/South Pacific,Australia,,Perth,8,14,2008,55.6
Australia/South Pacific,Australia,,Perth,8,15,2008,56.4
Australia/South Pacific,Australia,,Perth,8,16,2008,58.7
Australia/South Pacific,Australia,,Perth,8,17,2008,56.8
Australia/South Pacific,Australia,,Perth,8,18,2008,-99
Australia/South Pacific,Australia,,Perth,8,19,2008,54.2
Australia/South Pacific,Australia,,Perth,8,20,2008,53.9
Australia/South Pacific,Australia,,Perth,8,21,2008,53.7
Australia/South Pacific,Australia,,Perth,8,22,2008,54.2
Australia/South Pacific,Australia,,Perth,8,23,2008,54.9
Australia/South Pacific,Australia,,Perth,8,24,2008,54.2
Australia/South Pacific,Australia,,Perth,8,25,2008,55.7
Australia/South Pacific,Australia,,Perth,8,26,2008,58.9
Australia/South Pacific,Australia,,Perth,8,27,2008,59.1
Australia/South Pacific,Australia,,Perth,8,28,2008,59
Australia/South Pacific,Australia,,Perth,8,29,2008,52
Australia/South Pacific,Australia,,Perth,8,30,2008,51.6
Australia/South Pacific,Australia,,Perth,8,31,2008,55.8
Australia/South Pacific,Australia,,Perth,9,1,2008,53.9
Australia/South Pacific,Australia,,Perth,9,2,2008,59.1
Australia/South Pacific,Australia,,Perth,9,3,2008,61.1
Australia/South Pacific,Australia,,Perth,9,4,2008,58.7
Australia/South Pacific,Australia,,Perth,9,5,2008,60.2
Australia/South Pacific,Australia,,Perth,9,6,2008,55.8
Australia/South Pacific,Australia,,Perth,9,7,2008,54
Australia/South Pacific,Australia,,Perth,9,8,2008,55.3
Australia/South Pacific,Australia,,Perth,9,9,2008,56.7
Australia/South Pacific,Australia,,Perth,9,10,2008,58.9
Australia/South Pacific,Australia,,Perth,9,11,2008,62.1
Australia/South Pacific,Australia,,Perth,9,12,2008,60.4
Australia/South Pacific,Australia,,Perth,9,13,2008,59.4
Australia/South Pacific,Australia,,Perth,9,14,2008,54.8
Australia/South Pacific,Australia,,Perth,9,15,2008,55.2
Australia/South Pacific,Australia,,Perth,9,16,2008,60.7
Australia/South Pacific,Australia,,Perth,9,17,2008,59.1
Australia/South Pacific,Australia,,Perth,9,18,2008,61.8
Australia/South Pacific,Australia,,Perth,9,19,2008,58.1
Australia/South Pacific,Australia,,Perth,9,20,2008,62
Australia/South Pacific,Australia,,Perth,9,21,2008,49.4
Australia/South Pacific,Australia,,Perth,9,22,2008,50.1
Australia/South Pacific,Australia,,Perth,9,23,2008,66.1
Australia/South Pacific,Australia,,Perth,9,24,2008,-99
Australia/South Pacific,Australia,,Perth,9,25,2008,56.6
Australia/South Pacific,Australia,,Perth,9,26,2008,55.9
Australia/South Pacific,Australia,,Perth,9,27,2008,58.9
Australia/South Pacific,Australia,,Perth,9,28,2008,58.2
Australia/South Pacific,Australia,,Perth,9,29,2008,63.1
Australia/South Pacific,Australia,,Perth,9,30,2008,60.2
Australia/South Pacific,Australia,,Perth,10,1,2008,61.5
Australia/South Pacific,Australia,,Perth,10,2,2008,53
Australia/South Pacific,Australia,,Perth,10,3,2008,56.8
Australia/South Pacific,Australia,,Perth,10,4,2008,52
Australia/South Pacific,Australia,,Perth,10,5,2008,53.5
Australia/South Pacific,Australia,,Perth,10,6,2008,57.2
Australia/South Pacific,Australia,,Perth,10,7,2008,59.3
Australia/South Pacific,Australia,,Perth,10,8,2008,60.8
Australia/South Pacific,Australia,,Perth,10,9,2008,62.7
Australia/South Pacific,Australia,,Perth,10,10,2008,62.3
Australia/South Pacific,Australia,,Perth,10,11,2008,60.9
Australia/South Pacific,Australia,,Perth,10,12,2008,55.8
Australia/South Pacific,Australia,,Perth,10,13,2008,61.9
Australia/South Pacific,Australia,,Perth,10,14,2008,72.3
Australia/South Pacific,Australia,,Perth,10,15,2008,71.6
Australia/South Pacific,Australia,,Perth,10,16,2008,63.8
Australia/South Pacific,Australia,,Perth,10,17,2008,63.7
Australia/South Pacific,Australia,,Perth,10,18,2008,66.6
Australia/South Pacific,Australia,,Perth,10,19,2008,77.3
Australia/South Pacific,Australia,,Perth,10,20,2008,79.5
Australia/South Pacific,Australia,,Perth,10,21,2008,72.7
Australia/South Pacific,Australia,,Perth,10,22,2008,72.8
Australia/South Pacific,Australia,,Perth,10,23,2008,74.2
Australia/South Pacific,Australia,,Perth,10,24,2008,63.3
Australia/South Pacific,Australia,,Perth,10,25,2008,58
Australia/South Pacific,Australia,,Perth,10,26,2008,58.5
Australia/South Pacific,Australia,,Perth,10,27,2008,65.7
Australia/South Pacific,Australia,,Perth,10,28,2008,64.2
Australia/South Pacific,Australia,,Perth,10,29,2008,62.4
Australia/South Pacific,Australia,,Perth,10,30,2008,58.6
Australia/South Pacific,Australia,,Perth,10,31,2008,62.2
Australia/South Pacific,Australia,,Perth,11,1,2008,62.4
Australia/South Pacific,Australia,,Perth,11,2,2008,66.2
Australia/South Pacific,Australia,,Perth,11,3,2008,60.2
Australia/South Pacific,Australia,,Perth,11,4,2008,60.1
Australia/South Pacific,Australia,,Perth,11,5,2008,55.5
Australia/South Pacific,Australia,,Perth,11,6,2008,55.7
Australia/South Pacific,Australia,,Perth,11,7,2008,58.5
Australia/South Pacific,Australia,,Perth,11,8,2008,64.5
Australia/South Pacific,Australia,,Perth,11,9,2008,69.5
Australia/South Pacific,Australia,,Perth,11,10,2008,68.4
Australia/South Pacific,Australia,,Perth,11,11,2008,65.4
Australia/South Pacific,Australia,,Perth,11,12,2008,62.9
Australia/South Pacific,Australia,,Perth,11,13,2008,64.4
Australia/South Pacific,Australia,,Perth,11,14,2008,64.3
Australia/South Pacific,Australia,,Perth,11,15,2008,66.4
Australia/South Pacific,Australia,,Perth,11,16,2008,66.5
Australia/South Pacific,Australia,,Perth,11,17,2008,67.5
Australia/South Pacific,Australia,,Perth,11,18,2008,65.6
Australia/South Pacific,Australia,,Perth,11,19,2008,71.9
Australia/South Pacific,Australia,,Perth,11,20,2008,64.1
Australia/South Pacific,Australia,,Perth,11,21,2008,64.4
Australia/South Pacific,Australia,,Perth,11,22,2008,63.8
Australia/South Pacific,Australia,,Perth,11,23,2008,63.6
Australia/South Pacific,Australia,,Perth,11,24,2008,63.2
Australia/South Pacific,Australia,,Perth,11,25,2008,63.5
Australia/South Pacific,Australia,,Perth,11,26,2008,64.3
Australia/South Pacific,Australia,,Perth,11,27,2008,64.3
Australia/South Pacific,Australia,,Perth,11,28,2008,64.1
Australia/South Pacific,Australia,,Perth,11,29,2008,66.1
Australia/South Pacific,Australia,,Perth,11,30,2008,65.3
Australia/South Pacific,Australia,,Perth,12,1,2008,66.9
Australia/South Pacific,Australia,,Perth,12,2,2008,74.9
Australia/South Pacific,Australia,,Perth,12,3,2008,65.5
Australia/South Pacific,Australia,,Perth,12,4,2008,66.4
Australia/South Pacific,Australia,,Perth,12,5,2008,64.6
Australia/South Pacific,Australia,,Perth,12,6,2008,67.5
Australia/South Pacific,Australia,,Perth,12,7,2008,68.6
Australia/South Pacific,Australia,,Perth,12,8,2008,63.8
Australia/South Pacific,Australia,,Perth,12,9,2008,62.6
Australia/South Pacific,Australia,,Perth,12,10,2008,61.2
Australia/South Pacific,Australia,,Perth,12,11,2008,66.2
Australia/South Pacific,Australia,,Perth,12,12,2008,68.2
Australia/South Pacific,Australia,,Perth,12,13,2008,77.7
Australia/South Pacific,Australia,,Perth,12,14,2008,82.1
Australia/South Pacific,Australia,,Perth,12,15,2008,71.6
Australia/South Pacific,Australia,,Perth,12,16,2008,69.3
Australia/South Pacific,Australia,,Perth,12,17,2008,68.9
Australia/South Pacific,Australia,,Perth,12,18,2008,72.2
Australia/South Pacific,Australia,,Perth,12,19,2008,73.3
Australia/South Pacific,Australia,,Perth,12,20,2008,66.9
Australia/South Pacific,Australia,,Perth,12,21,2008,65.5
Australia/South Pacific,Australia,,Perth,12,22,2008,69.6
Australia/South Pacific,Australia,,Perth,12,23,2008,68.7
Australia/South Pacific,Australia,,Perth,12,24,2008,68.9
Australia/South Pacific,Australia,,Perth,12,25,2008,69.1
Australia/South Pacific,Australia,,Perth,12,26,2008,69.1
Australia/South Pacific,Australia,,Perth,12,27,2008,73.3
Australia/South Pacific,Australia,,Perth,12,28,2008,78.1
Australia/South Pacific,Australia,,Perth,12,29,2008,83.3
Australia/South Pacific,Australia,,Perth,12,30,2008,86.7
Australia/South Pacific,Australia,,Perth,12,31,2008,81.1
Australia/South Pacific,Australia,,Perth,1,1,2009,82.6
Australia/South Pacific,Australia,,Perth,1,2,2009,82.3
Australia/South Pacific,Australia,,Perth,1,3,2009,80.3
Australia/South Pacific,Australia,,Perth,1,4,2009,81.7
Australia/South Pacific,Australia,,Perth,1,5,2009,82.3
Australia/South Pacific,Australia,,Perth,1,6,2009,82
Australia/South Pacific,Australia,,Perth,1,7,2009,80.5
Australia/South Pacific,Australia,,Perth,1,8,2009,83.8
Australia/South Pacific,Australia,,Perth,1,9,2009,83.2
Australia/South Pacific,Australia,,Perth,1,10,2009,81.9
Australia/South Pacific,Australia,,Perth,1,11,2009,80.9
Australia/South Pacific,Australia,,Perth,1,12,2009,68.4
Australia/South Pacific,Australia,,Perth,1,13,2009,68.9
Australia/South Pacific,Australia,,Perth,1,14,2009,76.1
Australia/South Pacific,Australia,,Perth,1,15,2009,89
Australia/South Pacific,Australia,,Perth,1,16,2009,83.9
Australia/South Pacific,Australia,,Perth,1,17,2009,79.8
Australia/South Pacific,Australia,,Perth,1,18,2009,75.5
Australia/South Pacific,Australia,,Perth,1,19,2009,72.4
Australia/South Pacific,Australia,,Perth,1,20,2009,71
Australia/South Pacific,Australia,,Perth,1,21,2009,71.9
Australia/South Pacific,Australia,,Perth,1,22,2009,73.4
Australia/South Pacific,Australia,,Perth,1,23,2009,71.1
Australia/South Pacific,Australia,,Perth,1,24,2009,76.1
Australia/South Pacific,Australia,,Perth,1,25,2009,81.1
Australia/South Pacific,Australia,,Perth,1,26,2009,74.4
Australia/South Pacific,Australia,,Perth,1,27,2009,80
Australia/South Pacific,Australia,,Perth,1,28,2009,76.5
Australia/South Pacific,Australia,,Perth,1,29,2009,72.1
Australia/South Pacific,Australia,,Perth,1,30,2009,78
Australia/South Pacific,Australia,,Perth,1,31,2009,82.4
Australia/South Pacific,Australia,,Perth,2,1,2009,84.2
Australia/South Pacific,Australia,,Perth,2,2,2009,84.2
Australia/South Pacific,Australia,,Perth,2,3,2009,78.7
Australia/South Pacific,Australia,,Perth,2,4,2009,75.7
Australia/South Pacific,Australia,,Perth,2,5,2009,74
Australia/South Pacific,Australia,,Perth,2,6,2009,65.8
Australia/South Pacific,Australia,,Perth,2,7,2009,70.5
Australia/South Pacific,Australia,,Perth,2,8,2009,76.1
Australia/South Pacific,Australia,,Perth,2,9,2009,80.6
Australia/South Pacific,Australia,,Perth,2,10,2009,84.9
Australia/South Pacific,Australia,,Perth,2,11,2009,87.9
Australia/South Pacific,Australia,,Perth,2,12,2009,83.4
Australia/South Pacific,Australia,,Perth,2,13,2009,73.2
Australia/South Pacific,Australia,,Perth,2,14,2009,74
Australia/South Pacific,Australia,,Perth,2,15,2009,75.3
Australia/South Pacific,Australia,,Perth,2,16,2009,70.9
Australia/South Pacific,Australia,,Perth,2,17,2009,75
Australia/South Pacific,Australia,,Perth,2,18,2009,75.2
Australia/South Pacific,Australia,,Perth,2,19,2009,77.8
Australia/South Pacific,Australia,,Perth,2,20,2009,84.7
Australia/South Pacific,Australia,,Perth,2,21,2009,83.9
Australia/South Pacific,Australia,,Perth,2,22,2009,75
Australia/South Pacific,Australia,,Perth,2,23,2009,77.6
Australia/South Pacific,Australia,,Perth,2,24,2009,66.5
Australia/South Pacific,Australia,,Perth,2,25,2009,61.3
Australia/South Pacific,Australia,,Perth,2,26,2009,64.8
Australia/South Pacific,Australia,,Perth,2,27,2009,72.6
Australia/South Pacific,Australia,,Perth,2,28,2009,81.2
Australia/South Pacific,Australia,,Perth,3,1,2009,78.3
Australia/South Pacific,Australia,,Perth,3,2,2009,59.8
Australia/South Pacific,Australia,,Perth,3,3,2009,66.9
Australia/South Pacific,Australia,,Perth,3,4,2009,73.9
Australia/South Pacific,Australia,,Perth,3,5,2009,75.7
Australia/South Pacific,Australia,,Perth,3,6,2009,79
Australia/South Pacific,Australia,,Perth,3,7,2009,74.2
Australia/South Pacific,Australia,,Perth,3,8,2009,77.4
Australia/South Pacific,Australia,,Perth,3,9,2009,77.8
Australia/South Pacific,Australia,,Perth,3,10,2009,77.3
Australia/South Pacific,Australia,,Perth,3,11,2009,73.9
Australia/South Pacific,Australia,,Perth,3,12,2009,68.5
Australia/South Pacific,Australia,,Perth,3,13,2009,69.1
Australia/South Pacific,Australia,,Perth,3,14,2009,76.7
Australia/South Pacific,Australia,,Perth,3,15,2009,80.3
Australia/South Pacific,Australia,,Perth,3,16,2009,74.7
Australia/South Pacific,Australia,,Perth,3,17,2009,68.8
Australia/South Pacific,Australia,,Perth,3,18,2009,63.6
Australia/South Pacific,Australia,,Perth,3,19,2009,65.2
Australia/South Pacific,Australia,,Perth,3,20,2009,65.6
Australia/South Pacific,Australia,,Perth,3,21,2009,60.8
Australia/South Pacific,Australia,,Perth,3,22,2009,64.5
Australia/South Pacific,Australia,,Perth,3,23,2009,65.4
Australia/South Pacific,Australia,,Perth,3,24,2009,66.9
Australia/South Pacific,Australia,,Perth,3,25,2009,68.8
Australia/South Pacific,Australia,,Perth,3,26,2009,73.3
Australia/South Pacific,Australia,,Perth,3,27,2009,76.8
Australia/South Pacific,Australia,,Perth,3,28,2009,71.8
Australia/South Pacific,Australia,,Perth,3,29,2009,69
Australia/South Pacific,Australia,,Perth,3,30,2009,67.4
Australia/South Pacific,Australia,,Perth,3,31,2009,65.4
Australia/South Pacific,Australia,,Perth,4,1,2009,62.4
Australia/South Pacific,Australia,,Perth,4,2,2009,65.4
Australia/South Pacific,Australia,,Perth,4,3,2009,69.1
Australia/South Pacific,Australia,,Perth,4,4,2009,70.5
Australia/South Pacific,Australia,,Perth,4,5,2009,69.4
Australia/South Pacific,Australia,,Perth,4,6,2009,71.6
Australia/South Pacific,Australia,,Perth,4,7,2009,75.3
Australia/South Pacific,Australia,,Perth,4,8,2009,74.8
Australia/South Pacific,Australia,,Perth,4,9,2009,-99
Australia/South Pacific,Australia,,Perth,4,10,2009,75.4
Australia/South Pacific,Australia,,Perth,4,11,2009,73.5
Australia/South Pacific,Australia,,Perth,4,12,2009,79.6
Australia/South Pacific,Australia,,Perth,4,13,2009,66.9
Australia/South Pacific,Australia,,Perth,4,14,2009,69.8
Australia/South Pacific,Australia,,Perth,4,15,2009,68.2
Australia/South Pacific,Australia,,Perth,4,16,2009,68.8
Australia/South Pacific,Australia,,Perth,4,17,2009,73
Australia/South Pacific,Australia,,Perth,4,18,2009,69.5
Australia/South Pacific,Australia,,Perth,4,19,2009,69.9
Australia/South Pacific,Australia,,Perth,4,20,2009,69.5
Australia/South Pacific,Australia,,Perth,4,21,2009,71.5
Australia/South Pacific,Australia,,Perth,4,22,2009,56.7
Australia/South Pacific,Australia,,Perth,4,23,2009,58.8
Australia/South Pacific,Australia,,Perth,4,24,2009,63.2
Australia/South Pacific,Australia,,Perth,4,25,2009,60.9
Australia/South Pacific,Australia,,Perth,4,26,2009,65.2
Australia/South Pacific,Australia,,Perth,4,27,2009,67.4
Australia/South Pacific,Australia,,Perth,4,28,2009,70.7
Australia/South Pacific,Australia,,Perth,4,29,2009,65.1
Australia/South Pacific,Australia,,Perth,4,30,2009,62.8
Australia/South Pacific,Australia,,Perth,5,1,2009,64.3
Australia/South Pacific,Australia,,Perth,5,2,2009,65.5
Australia/South Pacific,Australia,,Perth,5,3,2009,66.4
Australia/South Pacific,Australia,,Perth,5,4,2009,66.7
Australia/South Pacific,Australia,,Perth,5,5,2009,66.9
Australia/South Pacific,Australia,,Perth,5,6,2009,65.5
Australia/South Pacific,Australia,,Perth,5,7,2009,63.8
Australia/South Pacific,Australia,,Perth,5,8,2009,63.6
Australia/South Pacific,Australia,,Perth,5,9,2009,63.2
Australia/South Pacific,Australia,,Perth,5,10,2009,62.6
Australia/South Pacific,Australia,,Perth,5,11,2009,67
Australia/South Pacific,Australia,,Perth,5,12,2009,63.8
Australia/South Pacific,Australia,,Perth,5,13,2009,62.2
Australia/South Pacific,Australia,,Perth,5,14,2009,60.6
Australia/South Pacific,Australia,,Perth,5,15,2009,60.3
Australia/South Pacific,Australia,,Perth,5,16,2009,62.6
Australia/South Pacific,Australia,,Perth,5,17,2009,59.1
Australia/South Pacific,Australia,,Perth,5,18,2009,58.6
Australia/South Pacific,Australia,,Perth,5,19,2009,62.6
Australia/South Pacific,Australia,,Perth,5,20,2009,67.1
Australia/South Pacific,Australia,,Perth,5,21,2009,61.1
Australia/South Pacific,Australia,,Perth,5,22,2009,57.5
Australia/South Pacific,Australia,,Perth,5,23,2009,51.3
Australia/South Pacific,Australia,,Perth,5,24,2009,53.2
Australia/South Pacific,Australia,,Perth,5,25,2009,55.9
Australia/South Pacific,Australia,,Perth,5,26,2009,62.8
Australia/South Pacific,Australia,,Perth,5,27,2009,62
Australia/South Pacific,Australia,,Perth,5,28,2009,63.6
Australia/South Pacific,Australia,,Perth,5,29,2009,63.8
Australia/South Pacific,Australia,,Perth,5,30,2009,65.6
Australia/South Pacific,Australia,,Perth,5,31,2009,64.3
Australia/South Pacific,Australia,,Perth,6,1,2009,63.8
Australia/South Pacific,Australia,,Perth,6,2,2009,60.1
Australia/South Pacific,Australia,,Perth,6,3,2009,56.7
Australia/South Pacific,Australia,,Perth,6,4,2009,52.5
Australia/South Pacific,Australia,,Perth,6,5,2009,55.3
Australia/South Pacific,Australia,,Perth,6,6,2009,53.7
Australia/South Pacific,Australia,,Perth,6,7,2009,52.5
Australia/South Pacific,Australia,,Perth,6,8,2009,56.8
Australia/South Pacific,Australia,,Perth,6,9,2009,62.1
Australia/South Pacific,Australia,,Perth,6,10,2009,62.5
Australia/South Pacific,Australia,,Perth,6,11,2009,51.6
Australia/South Pacific,Australia,,Perth,6,12,2009,51.4
Australia/South Pacific,Australia,,Perth,6,13,2009,48.8
Australia/South Pacific,Australia,,Perth,6,14,2009,54.3
Australia/South Pacific,Australia,,Perth,6,15,2009,53.7
Australia/South Pacific,Australia,,Perth,6,16,2009,52.8
Australia/South Pacific,Australia,,Perth,6,17,2009,57.8
Australia/South Pacific,Australia,,Perth,6,18,2009,59.7
Australia/South Pacific,Australia,,Perth,6,19,2009,55.9
Australia/South Pacific,Australia,,Perth,6,20,2009,58.1
Australia/South Pacific,Australia,,Perth,6,21,2009,49.9
Australia/South Pacific,Australia,,Perth,6,22,2009,53.5
Australia/South Pacific,Australia,,Perth,6,23,2009,52.8
Australia/South Pacific,Australia,,Perth,6,24,2009,57
Australia/South Pacific,Australia,,Perth,6,25,2009,58.5
Australia/South Pacific,Australia,,Perth,6,26,2009,58.9
Australia/South Pacific,Australia,,Perth,6,27,2009,60
Australia/South Pacific,Australia,,Perth,6,28,2009,62.1
Australia/South Pacific,Australia,,Perth,6,29,2009,54.5
Australia/South Pacific,Australia,,Perth,6,30,2009,53.6
Australia/South Pacific,Australia,,Perth,7,1,2009,50.4
Australia/South Pacific,Australia,,Perth,7,2,2009,51.9
Australia/South Pacific,Australia,,Perth,7,3,2009,54.4
Australia/South Pacific,Australia,,Perth,7,4,2009,54.5
Australia/South Pacific,Australia,,Perth,7,5,2009,60.4
Australia/South Pacific,Australia,,Perth,7,6,2009,56.2
Australia/South Pacific,Australia,,Perth,7,7,2009,55.9
Australia/South Pacific,Australia,,Perth,7,8,2009,57.7
Australia/South Pacific,Australia,,Perth,7,9,2009,57.3
Australia/South Pacific,Australia,,Perth,7,10,2009,54.4
Australia/South Pacific,Australia,,Perth,7,11,2009,50.5
Australia/South Pacific,Australia,,Perth,7,12,2009,48.6
Australia/South Pacific,Australia,,Perth,7,13,2009,49.4
Australia/South Pacific,Australia,,Perth,7,14,2009,52.6
Australia/South Pacific,Australia,,Perth,7,15,2009,60.8
Australia/South Pacific,Australia,,Perth,7,16,2009,57.8
Australia/South Pacific,Australia,,Perth,7,17,2009,58.6
Australia/South Pacific,Australia,,Perth,7,18,2009,59.4
Australia/South Pacific,Australia,,Perth,7,19,2009,52.7
Australia/South Pacific,Australia,,Perth,7,20,2009,53.7
Australia/South Pacific,Australia,,Perth,7,21,2009,52.2
Australia/South Pacific,Australia,,Perth,7,22,2009,55.5
Australia/South Pacific,Australia,,Perth,7,23,2009,51.9
Australia/South Pacific,Australia,,Perth,7,24,2009,54.1
Australia/South Pacific,Australia,,Perth,7,25,2009,46.9
Australia/South Pacific,Australia,,Perth,7,26,2009,49.7
Australia/South Pacific,Australia,,Perth,7,27,2009,50.6
Australia/South Pacific,Australia,,Perth,7,28,2009,51.5
Australia/South Pacific,Australia,,Perth,7,29,2009,53.1
Australia/South Pacific,Australia,,Perth,7,30,2009,55.8
Australia/South Pacific,Australia,,Perth,7,31,2009,53.2
Australia/South Pacific,Australia,,Perth,8,1,2009,51.2
Australia/South Pacific,Australia,,Perth,8,2,2009,53.6
Australia/South Pacific,Australia,,Perth,8,3,2009,53.9
Australia/South Pacific,Australia,,Perth,8,4,2009,55.6
Australia/South Pacific,Australia,,Perth,8,5,2009,60.8
Australia/South Pacific,Australia,,Perth,8,6,2009,54.9
Australia/South Pacific,Australia,,Perth,8,7,2009,59.4
Australia/South Pacific,Australia,,Perth,8,8,2009,60.5
Australia/South Pacific,Australia,,Perth,8,9,2009,62.7
Australia/South Pacific,Australia,,Perth,8,10,2009,58.7
Australia/South Pacific,Australia,,Perth,8,11,2009,57.9
Australia/South Pacific,Australia,,Perth,8,12,2009,58.2
Australia/South Pacific,Australia,,Perth,8,13,2009,60.8
Australia/South Pacific,Australia,,Perth,8,14,2009,60.3
Australia/South Pacific,Australia,,Perth,8,15,2009,54.5
